Species:Chemical Name:Freq-GHz:Freq Err:Meas Freq-GHz:Meas Freq Err:Resolved QNs:CDMS/JPL Intensity:Lovas/AST Intensity:E_L (cm^-1):Linelist
N2H+v=0:Diazenylium:372.67048:7.8E-6:::J=4-3,F1=4-4,F=3-3:-2.78370::18.64730:CDMS
N2H+v=0:Diazenylium:372.67051:7.8E-6:::J=4-3,F1=4-4,F=5-5:-2.59610::18.64720:CDMS
N2H+v=0:Diazenylium:372.67052:7.8E-6:::J=4-3,F1=4-4,F=4-4:-2.87480::18.64720:CDMS
N2H+v=0:Diazenylium:372.67096:8.2E-6:::J=4-3,F1=4-4,F=5-4:-3.83940::18.64720:CDMS
N2H+v=0:Diazenylium:372.67192:7.9E-6:::J=4-3,F1=3-2,F=3-3:-2.63770::18.64730:CDMS
N2H+v=0:Diazenylium:372.67206:7.9E-6:::J=4-3,F1=5-4,F=5-5:-2.88740::18.64720:CDMS
N2H+v=0:Diazenylium:372.67206:7.8E-6:::J=4-3,F1=4-3,F=4-4:-2.64590::18.64720:CDMS
N2H+v=0:Diazenylium:372.67229:7.5E-6:::J=4-3,F1=3-2,F=3-2:-1.70800::18.64730:CDMS
N2H+v=0:Diazenylium:372.67229:7.6E-6:::J=4-3,F1=3-2,F=2-1:-1.87190::18.64730:CDMS
N2H+v=0:Diazenylium:372.67236:7.5E-6:::J=4-3,F1=3-2,F=4-3:-1.53820::18.64730:CDMS
N2H+v=0:Diazenylium:372.67244:7.5E-6:::J=4-3,F1=4-3,F=4-3:-1.55910::18.64720:CDMS
N2H+v=0:Diazenylium:372.67246:7.5E-6:::J=4-3:-0.54960::18.64720:CDMS
N2H+v=0:Diazenylium:372.67247:7.5E-6:::J=4-3,F1=4-3,F=3-2:-1.67310::18.64720:CDMS
N2H+v=0:Diazenylium:372.67249:1.8E-5:372.67251:5.0E-5:J=4-3:0.00000::18.64700:SLAIM
N2H+v=0:Diazenylium:372.67250:7.4E-6:::J=4-3,F1=4-3,F=5-4:-1.44820::18.64720:CDMS
N2H+v=0:Diazenylium:372.67250:7.5E-6:::J=4-3,F1=5-4,F=4-3:-1.52850::18.64730:CDMS
N2H+v=0:Diazenylium:372.67251:7.5E-6:::J=4-3,F1=5-4,F=5-4:-1.43180::18.64720:CDMS
N2H+v=0:Diazenylium:::372.67251:5.0E-5:J=4-3:-0.54990::18.64720:JPL
N2H+v=0:Diazenylium:372.67254:7.4E-6:::J=4-3,F1=5-4,F=6-5:-1.34420::18.64720:CDMS
N2H+v=0:Diazenylium:372.67280:8.1E-6:::J=4-3,F1=3-2,F=2-2:-2.55450::18.64730:CDMS
N2H+v=0:Diazenylium:372.67291:8.0E-6:::J=4-3,F1=4-3,F=3-3:-2.85900::18.64720:CDMS
N2H+v=0:Diazenylium:372.67301:8.1E-6:::J=4-3,F1=5-4,F=4-4:-2.77160::18.64720:CDMS
N2H+v=0:Diazenylium:372.67439:7.8E-6:::J=4-3,F1=3-3,F=3-2:-3.65850::18.64720:CDMS
N2H+v=0:Diazenylium:372.67446:8.2E-6:::J=4-3,F1=3-3,F=3-4:-3.75090::18.64720:CDMS
N2H+v=0:Diazenylium:372.67483:7.8E-6:::J=4-3,F1=3-3,F=3-3:-2.68550::18.64720:CDMS
N2H+v=0:Diazenylium:372.67489:7.8E-6:::J=4-3,F1=3-3,F=4-4:-2.65920::18.64720:CDMS
N2H+v=0:Diazenylium:372.67490:7.9E-6:::J=4-3,F1=3-3,F=2-2:-3.02610::18.64720:CDMS
N2H+v=0:Diazenylium:372.67527:8.0E-6:::J=4-3,F1=3-3,F=4-3:-3.87440::18.64720:CDMS
N2H+v=0:Diazenylium:372.67534:8.5E-6:::J=4-3,F1=3-3,F=2-3:-3.80670::18.64720:CDMS
